getpid(), current_time, number, utime, stime, ru_maxrss, ru_msgsnd, ru_msgrcv, ru_nvcsw, ru_nivcsw
19033, 1264542562.239598, 46392001, 16.197105, 0.038997, 192512, 921, 0, 2, 5175
19033, 1264542562.257475, 46395001, 16.204965, 0.039011, 192512, 922, 0, 2, 5176
19032, 1264542562.262061, 37111001, 16.170192, 0.041140, 192512, 1025, 0, 1, 5507
19031, 1264542562.266558, 28164001, 16.110921, 0.042599, 192512, 1169, 0, 1, 5453
19028, 1264542562.266582, 0, 0.023234, 0.064342, 360448, 0, 5465, 5444, 30
19032, 1264542562.279549, 37114001, 16.177535, 0.041160, 192512, 1026, 0, 1, 5509
19034, 1264542562.286619, 55752001, 15.888525, 0.037116, 192512, 823, 0, 1, 4827
19034, 1264542562.289307, 55753001, 15.891205, 0.037124, 192512, 824, 0, 1, 4827
19033, 1264542562.294075, 46401001, 16.220502, 0.039046, 192512, 923, 0, 2, 5180
19031, 1264542562.294383, 28173001, 16.129575, 0.042679, 192512, 1170, 0, 1, 5466
19028, 1264542562.294410, 0, 0.023256, 0.064442, 360448, 0, 5470, 5449, 30
19032, 1264542562.321860, 37123001, 16.199070, 0.041225, 192512, 1027, 0, 1, 5517
19034, 1264542562.338997, 55759001, 15.908514, 0.037145, 192512, 825, 0, 1, 4829
19031, 1264542562.347307, 28180001, 16.144188, 0.042740, 192512, 1171, 0, 1, 5473
19034, 1264542562.357948, 55762001, 15.917445, 0.037165, 192512, 826, 0, 1, 4830
19032, 1264542562.377957, 37135001, 16.228119, 0.041378, 192512, 1028, 0, 1, 5551
19028, 1264542562.377986, 0, 0.023281, 0.064503, 360448, 0, 5475, 5454, 30
19031, 1264542562.380165, 28191001, 16.166813, 0.042812, 192512, 1172, 0, 1, 5482
19031, 1264542562.398815, 28195001, 16.175216, 0.042845, 192512, 1173, 0, 1, 5486
19033, 1264542562.406312, 46420001, 16.271160, 0.039180, 192512, 924, 0, 2, 5208
19032, 1264542562.412255, 37140001, 16.240714, 0.041427, 192512, 1029, 0, 1, 5557
19031, 1264542562.423235, 28201001, 16.187623, 0.042882, 192512, 1174, 0, 1, 5491
19028, 1264542562.423268, 0, 0.023304, 0.064556, 360448, 0, 5480, 5459, 30
19031, 1264542562.427802, 28203001, 16.192131, 0.042904, 192512, 1175, 0, 1, 5493
19032, 1264542562.432484, 37144001, 16.250294, 0.041486, 192512, 1030, 0, 1, 5563
19034, 1264542562.456904, 55779001, 15.965933, 0.037222, 192512, 827, 0, 1, 4838
19031, 1264542562.464774, 28210001, 16.207365, 0.042942, 192512, 1176, 0, 1, 5498
19031, 1264542562.469545, 28212001, 16.211670, 0.042980, 192512, 1177, 0, 1, 5502
19028, 1264542562.469577, 0, 0.023327, 0.064613, 360448, 0, 5485, 5464, 30
19032, 1264542562.473711, 37152001, 16.269298, 0.041581, 192512, 1031, 0, 1, 5575
19034, 1264542562.505653, 55789001, 15.993331, 0.037253, 192512, 828, 0, 1, 4840
19032, 1264542562.515913, 37161001, 16.290316, 0.041686, 192512, 1032, 0, 1, 5589
19031, 1264542562.545054, 28228001, 16.245848, 0.043095, 192512, 1178, 0, 1, 5518
19033, 1264542562.552828, 46449001, 16.345904, 0.039254, 192512, 925, 0, 2, 5218
19028, 1264542562.552860, 0, 0.023350, 0.064671, 360448, 0, 5490, 5469, 30
19034, 1264542562.580835, 55801001, 16.027124, 0.037313, 192512, 829, 0, 1, 4848
19032, 1264542562.585997, 37176001, 16.325766, 0.041773, 192512, 1033, 0, 1, 5600
19034, 1264542562.586418, 55803001, 16.032632, 0.037346, 192512, 830, 0, 1, 4852
19033, 1264542562.589593, 46455001, 16.361199, 0.039355, 192512, 926, 0, 2, 5239
19032, 1264542562.603210, 37179001, 16.332960, 0.041790, 192512, 1034, 0, 1, 5601
19028, 1264542562.603238, 0, 0.023374, 0.064728, 360448, 0, 5495, 5474, 30
19034, 1264542562.605888, 55806001, 16.041732, 0.037377, 192512, 831, 0, 1, 4856
19031, 1264542562.609537, 28242001, 16.275776, 0.043212, 192512, 1179, 0, 1, 5531
19033, 1264542562.615588, 46461001, 16.376827, 0.039388, 192512, 927, 0, 2, 5244
19034, 1264542562.624087, 55809001, 16.049857, 0.037398, 192512, 832, 0, 1, 4859
19032, 1264542562.644837, 37188001, 16.354468, 0.041829, 192512, 1035, 0, 1, 5606
19028, 1264542562.644865, 0, 0.023396, 0.064778, 360448, 0, 5500, 5479, 30
19034, 1264542562.645594, 55813001, 16.061164, 0.037423, 192512, 833, 0, 1, 4863
19031, 1264542562.654937, 28254001, 16.301045, 0.043258, 192512, 1180, 0, 1, 5537
19031, 1264542562.657154, 28255001, 16.303255, 0.043265, 192512, 1181, 0, 1, 5537
19034, 1264542562.664011, 55816001, 16.069527, 0.037441, 192512, 834, 0, 1, 4865
19033, 1264542562.673044, 46473001, 16.408397, 0.039428, 192512, 928, 0, 2, 5250
19028, 1264542562.673066, 0, 0.023416, 0.064823, 360448, 0, 5505, 5484, 30
19031, 1264542562.673180, 28258001, 16.309233, 0.043283, 192512, 1182, 0, 1, 5539
19034, 1264542562.680392, 55818001, 16.075816, 0.037459, 192512, 835, 0, 1, 4867
19032, 1264542562.693093, 37200001, 16.382599, 0.041882, 192512, 1036, 0, 1, 5613
19034, 1264542562.701518, 55822001, 16.086848, 0.037481, 192512, 836, 0, 1, 4869
19033, 1264542562.718232, 46480001, 16.427070, 0.039469, 192512, 929, 0, 2, 5258
19028, 1264542562.718257, 0, 0.023435, 0.064872, 360448, 0, 5510, 5489, 30
19032, 1264542562.723237, 37204001, 16.392725, 0.041898, 192512, 1037, 0, 1, 5614
19034, 1264542562.728530, 55828001, 16.103723, 0.037505, 192512, 837, 0, 1, 4873
19033, 1264542562.733511, 46482001, 16.432238, 0.039488, 192512, 930, 0, 2, 5260
19031, 1264542562.735312, 28273001, 16.341261, 0.043328, 192512, 1183, 0, 1, 5544
19033, 1264542562.736029, 46483001, 16.434721, 0.039501, 192512, 931, 0, 2, 5262
19028, 1264542562.736050, 0, 0.023456, 0.064960, 360448, 0, 5515, 5494, 30
19034, 1264542562.744354, 55830001, 16.109475, 0.037523, 192512, 838, 0, 1, 4875
19034, 1264542562.747004, 55831001, 16.112103, 0.037533, 192512, 839, 0, 1, 4876
19033, 1264542562.754234, 46486001, 16.442865, 0.039519, 192512, 932, 0, 2, 5264
19031, 1264542562.756473, 28278001, 16.352382, 0.043348, 192512, 1184, 0, 1, 5546
19034, 1264542562.789560, 55839001, 16.134566, 0.037558, 192512, 840, 0, 1, 4879
19028, 1264542562.789585, 0, 0.023475, 0.065005, 360448, 0, 5520, 5499, 30
19034, 1264542562.826886, 55845001, 16.151786, 0.037584, 192512, 841, 0, 1, 4882
19031, 1264542562.838924, 28300001, 16.399051, 0.043451, 192512, 1185, 0, 1, 5561
19033, 1264542562.859668, 46507001, 16.498077, 0.039579, 192512, 933, 0, 2, 5275
19031, 1264542562.859964, 28305001, 16.409974, 0.043481, 192512, 1186, 0, 1, 5565
19032, 1264542562.861241, 37230001, 16.453736, 0.041999, 192512, 1038, 0, 1, 5631
19028, 1264542562.861265, 0, 0.023494, 0.065053, 360448, 0, 5525, 5504, 30
19032, 1264542562.863384, 37231001, 16.455872, 0.042006, 192512, 1039, 0, 1, 5631
19031, 1264542562.889546, 28314001, 16.428951, 0.043526, 192512, 1187, 0, 1, 5569
19032, 1264542562.897609, 37237001, 16.470139, 0.042031, 192512, 1040, 0, 1, 5634
19034, 1264542562.900846, 55857001, 16.185995, 0.037647, 192512, 842, 0, 1, 4894
19034, 1264542562.909513, 55860001, 16.194623, 0.037660, 192512, 843, 0, 1, 4896
19028, 1264542562.909535, 0, 0.023514, 0.065101, 360448, 0, 5530, 5509, 30
19031, 1264542562.922939, 28320001, 16.442021, 0.043552, 192512, 1188, 0, 1, 5571
19033, 1264542562.937751, 46521001, 16.535431, 0.039660, 192512, 934, 0, 2, 5287
19034, 1264542562.938904, 55863001, 16.202717, 0.037676, 192512, 844, 0, 1, 4898
19031, 1264542562.947929, 28327001, 16.456836, 0.043599, 192512, 1189, 0, 1, 5578
19034, 1264542562.957279, 55866001, 16.210906, 0.037698, 192512, 845, 0, 1, 4900
19028, 1264542562.957304, 0, 0.023534, 0.065151, 360448, 0, 5535, 5514, 30
19034, 1264542562.960421, 55867001, 16.214040, 0.037707, 192512, 846, 0, 1, 4900
19031, 1264542562.978710, 28332001, 16.467378, 0.043643, 192512, 1190, 0, 1, 5587
19032, 1264542562.986628, 37252001, 16.506008, 0.042075, 192512, 1041, 0, 1, 5640
19032, 1264542562.991205, 37254001, 16.510571, 0.042092, 192512, 1042, 0, 1, 5640
19031, 1264542563.014683, 28339001, 16.482227, 0.043717, 192512, 1191, 0, 1, 5598
19028, 1264542563.014718, 0, 0.023558, 0.065209, 360448, 0, 5540, 5519, 30
19034, 1264542563.018378, 55876001, 16.239141, 0.037778, 192512, 847, 0, 1, 4907
19034, 1264542563.023842, 55878001, 16.244595, 0.037789, 192512, 848, 0, 1, 4907
19031, 1264542563.041575, 28347001, 16.498571, 0.043774, 192512, 1192, 0, 1, 5605
19032, 1264542563.044807, 37264001, 16.533729, 0.042142, 192512, 1043, 0, 1, 5645
19033, 1264542563.046665, 46543001, 16.592224, 0.039825, 192512, 935, 0, 2, 5316
19028, 1264542563.046691, 0, 0.023580, 0.065264, 360448, 0, 5545, 5524, 30
19032, 1264542563.049724, 37266001, 16.538638, 0.042151, 192512, 1044, 0, 1, 5645
19034, 1264542563.060552, 55884001, 16.261242, 0.037818, 192512, 849, 0, 1, 4909
19034, 1264542563.079045, 55887001, 16.269672, 0.037837, 192512, 850, 0, 1, 4911
19032, 1264542563.087058, 37273001, 16.555105, 0.042172, 192512, 1045, 0, 1, 5647
19032, 1264542563.091690, 37275001, 16.559727, 0.042183, 192512, 1046, 0, 1, 5647
19028, 1264542563.091713, 0, 0.023599, 0.065315, 360448, 0, 5550, 5529, 30
19034, 1264542563.100330, 55891001, 16.280932, 0.037859, 192512, 851, 0, 1, 4912
19031, 1264542563.115581, 28363001, 16.532034, 0.043853, 192512, 1193, 0, 1, 5619
19032, 1264542563.126389, 37281001, 16.574399, 0.042204, 192512, 1047, 0, 1, 5649
19032, 1264542563.128705, 37282001, 16.576708, 0.042211, 192512, 1048, 0, 1, 5649
19033, 1264542563.130891, 46560001, 16.635966, 0.039920, 192512, 936, 0, 2, 5335
19028, 1264542563.130915, 0, 0.023621, 0.065407, 360448, 0, 5555, 5534, 30
19033, 1264542563.148872, 46563001, 16.643899, 0.039937, 192512, 937, 0, 2, 5337
19033, 1264542563.163357, 46566001, 16.651872, 0.039970, 192512, 938, 0, 2, 5342
19031, 1264542563.175391, 28377001, 16.561500, 0.043913, 192512, 1194, 0, 1, 5628
19032, 1264542563.208459, 37299001, 16.616360, 0.042250, 192512, 1049, 0, 1, 5653
19034, 1264542563.216418, 55911001, 16.336899, 0.037912, 192512, 852, 0, 1, 4920
19028, 1264542563.216442, 0, 0.023641, 0.065459, 360448, 0, 5560, 5539, 30
19031, 1264542563.222667, 28390001, 16.588532, 0.043961, 192512, 1195, 0, 1, 5636
19032, 1264542563.228163, 37303001, 16.626044, 0.042267, 192512, 1050, 0, 1, 5654
19032, 1264542563.252601, 37309001, 16.640459, 0.042288, 192512, 1051, 0, 1, 5655
19034, 1264542563.256395, 55918001, 16.356852, 0.037931, 192512, 853, 0, 1, 4922
19032, 1264542563.274826, 37314001, 16.652666, 0.042302, 192512, 1052, 0, 1, 5656
19028, 1264542563.274850, 0, 0.023662, 0.065511, 360448, 0, 5565, 5544, 30
19031, 1264542563.284832, 28405001, 16.620400, 0.044029, 192512, 1196, 0, 1, 5648
19033, 1264542563.286128, 46588001, 16.709545, 0.040091, 192512, 939, 0, 2, 5366
19033, 1264542563.293912, 46591001, 16.717226, 0.040119, 192512, 940, 0, 2, 5371
19034, 1264542563.300240, 55926001, 16.379197, 0.037968, 192512, 854, 0, 1, 4925
19031, 1264542563.302064, 28408001, 16.626978, 0.044072, 192512, 1197, 0, 1, 5653
19028, 1264542563.302092, 0, 0.023684, 0.065565, 360448, 0, 5570, 5549, 30
19034, 1264542563.321724, 55930001, 16.390622, 0.037993, 192512, 855, 0, 1, 4928
19033, 1264542563.322119, 46594001, 16.724686, 0.040137, 192512, 941, 0, 2, 5372
19034, 1264542563.339766, 55933001, 16.398618, 0.038014, 192512, 856, 0, 1, 4931
19032, 1264542563.353766, 37330001, 16.690000, 0.042371, 192512, 1053, 0, 1, 5664
19034, 1264542563.382045, 55941001, 16.420781, 0.038052, 192512, 857, 0, 1, 4934
19028, 1264542563.382070, 0, 0.023704, 0.065615, 360448, 0, 5575, 5554, 30
19034, 1264542563.384658, 55942001, 16.423363, 0.038063, 192512, 858, 0, 1, 4935
19031, 1264542563.386430, 28429001, 16.671129, 0.044145, 192512, 1198, 0, 1, 5664
19033, 1264542563.403149, 46609001, 16.765529, 0.040202, 192512, 942, 0, 2, 5384
19033, 1264542563.412306, 46611001, 16.770611, 0.040236, 192512, 943, 0, 2, 5388
19031, 1264542563.423925, 28437001, 16.688044, 0.044200, 192512, 1199, 0, 1, 5673
19028, 1264542563.423954, 0, 0.023725, 0.065667, 360448, 0, 5580, 5559, 30
19031, 1264542563.426101, 28438001, 16.690211, 0.044211, 192512, 1200, 0, 1, 5673
19032, 1264542563.428882, 37344001, 16.723671, 0.042455, 192512, 1054, 0, 1, 5674
19032, 1264542563.435794, 37347001, 16.730555, 0.042472, 192512, 1055, 0, 1, 5675
19034, 1264542563.440116, 55950001, 16.446462, 0.038108, 192512, 859, 0, 1, 4941
19031, 1264542563.440534, 28440001, 16.694584, 0.044231, 192512, 1201, 0, 1, 5676
19028, 1264542563.440562, 0, 0.023747, 0.065716, 360448, 0, 5585, 5564, 30
19031, 1264542563.457447, 28443001, 16.701357, 0.044247, 192512, 1202, 0, 1, 5677
19031, 1264542563.459688, 28444001, 16.703520, 0.044268, 192512, 1203, 0, 1, 5679
19033, 1264542563.473907, 46624001, 16.804963, 0.040348, 192512, 944, 0, 2, 5410
19032, 1264542563.481077, 37356001, 16.752518, 0.042584, 192512, 1056, 0, 1, 5687
19034, 1264542563.482638, 55957001, 16.465745, 0.038153, 192512, 860, 0, 1, 4946
19028, 1264542563.482664, 0, 0.023771, 0.065778, 360448, 0, 5590, 5569, 30
19031, 1264542563.483742, 28450001, 16.716197, 0.044358, 192512, 1204, 0, 1, 5693
19034, 1264542563.490947, 55960001, 16.473975, 0.038177, 192512, 861, 0, 1, 4947
19032, 1264542563.498623, 37359001, 16.759979, 0.042613, 192512, 1057, 0, 1, 5688
19031, 1264542563.504204, 28455001, 16.726511, 0.044381, 192512, 1205, 0, 1, 5697
19034, 1264542563.525302, 55965001, 16.488257, 0.038206, 192512, 862, 0, 1, 4950
19028, 1264542563.525329, 0, 0.023793, 0.065827, 360448, 0, 5595, 5574, 30
19031, 1264542563.541792, 28465001, 16.747211, 0.044428, 192512, 1206, 0, 1, 5705
19034, 1264542563.543937, 55968001, 16.496873, 0.038222, 192512, 863, 0, 1, 4951
19033, 1264542563.547004, 46636001, 16.836812, 0.040454, 192512, 945, 0, 2, 5425
19033, 1264542563.554961, 46639001, 16.844745, 0.040468, 192512, 946, 0, 2, 5426
19032, 1264542563.556954, 37371001, 16.788238, 0.042637, 192512, 1058, 0, 1, 5691
19028, 1264542563.556977, 0, 0.023815, 0.065919, 360448, 0, 5600, 5579, 30
19034, 1264542563.562799, 55971001, 16.505671, 0.038236, 192512, 864, 0, 1, 4952
19034, 1264542563.571366, 55974001, 16.514195, 0.038250, 192512, 865, 0, 1, 4954
19034, 1264542563.574265, 55975001, 16.517068, 0.038264, 192512, 866, 0, 1, 4955
19034, 1264542563.580213, 55977001, 16.522995, 0.038279, 192512, 867, 0, 1, 4956
19032, 1264542563.586957, 37375001, 16.798113, 0.042661, 192512, 1059, 0, 1, 5693
19028, 1264542563.586982, 0, 0.023834, 0.065968, 360448, 0, 5605, 5584, 30
19033, 1264542563.588326, 46644001, 16.857835, 0.040527, 192512, 947, 0, 2, 5436
19032, 1264542563.594186, 37378001, 16.805329, 0.042674, 192512, 1060, 0, 1, 5693
19032, 1264542563.598515, 37380001, 16.809646, 0.042687, 192512, 1061, 0, 1, 5693
19034, 1264542563.603293, 55978001, 16.526041, 0.038301, 192512, 868, 0, 1, 4959
19033, 1264542563.603993, 46650001, 16.873377, 0.040561, 192512, 948, 0, 2, 5443
19028, 1264542563.604016, 0, 0.023854, 0.066012, 360448, 0, 5610, 5589, 30
19034, 1264542563.627216, 55983001, 16.539867, 0.038329, 192512, 869, 0, 1, 4963
19031, 1264542563.638876, 28482001, 16.782803, 0.044505, 192512, 1207, 0, 1, 5715
19031, 1264542563.657874, 28486001, 16.791629, 0.044535, 192512, 1208, 0, 1, 5717
19034, 1264542563.662728, 55989001, 16.557384, 0.038412, 192512, 870, 0, 1, 4980
19032, 1264542563.670396, 37392001, 16.839079, 0.042757, 192512, 1062, 0, 1, 5706
19028, 1264542563.670423, 0, 0.023878, 0.066072, 360448, 0, 5615, 5594, 30
19033, 1264542563.671963, 46660001, 16.899625, 0.040620, 192512, 949, 0, 2, 5452
19032, 1264542563.672868, 37393001, 16.841505, 0.042772, 192512, 1063, 0, 1, 5708
19032, 1264542563.684788, 37398001, 16.853359, 0.042794, 192512, 1064, 0, 1, 5710
19033, 1264542563.687051, 46662001, 16.904610, 0.040644, 192512, 950, 0, 2, 5454
19033, 1264542563.695390, 46665001, 16.912868, 0.040670, 192512, 951, 0, 2, 5456
19028, 1264542563.695417, 0, 0.023898, 0.066120, 360448, 0, 5620, 5599, 30
19031, 1264542563.697403, 28495001, 16.810914, 0.044588, 192512, 1209, 0, 1, 5723
19034, 1264542563.703783, 55998001, 16.583517, 0.038467, 192512, 871, 0, 1, 4989
19032, 1264542563.707295, 37399001, 16.855713, 0.042812, 192512, 1065, 0, 1, 5712
19033, 1264542563.713372, 46668001, 16.920799, 0.040695, 192512, 952, 0, 2, 5459
19032, 1264542563.719465, 37404001, 16.867839, 0.042833, 192512, 1066, 0, 1, 5714
19028, 1264542563.719487, 0, 0.023917, 0.066165, 360448, 0, 5625, 5604, 30
19031, 1264542563.720850, 28501001, 16.824314, 0.044608, 192512, 1210, 0, 1, 5725
19031, 1264542563.737564, 28504001, 16.830983, 0.044626, 192512, 1211, 0, 1, 5727
19032, 1264542563.743836, 37410001, 16.882147, 0.042853, 192512, 1067, 0, 1, 5717
19032, 1264542563.763525, 37414001, 16.891805, 0.042870, 192512, 1068, 0, 1, 5719
19032, 1264542563.780899, 37417001, 16.899116, 0.042887, 192512, 1069, 0, 1, 5721
19028, 1264542563.780924, 0, 0.023936, 0.066212, 360448, 0, 5630, 5609, 30
19032, 1264542563.787255, 37420001, 16.905438, 0.042902, 192512, 1070, 0, 1, 5722
19033, 1264542563.792678, 46683001, 16.959854, 0.040767, 192512, 953, 0, 2, 5470
19031, 1264542563.804451, 28521001, 16.867622, 0.044693, 192512, 1212, 0, 1, 5738
19032, 1264542563.808961, 37425001, 16.917074, 0.042921, 192512, 1071, 0, 1, 5725
19034, 1264542563.818050, 56014001, 16.628442, 0.038525, 192512, 872, 0, 1, 4998
19028, 1264542563.818073, 0, 0.023955, 0.066257, 360448, 0, 5635, 5614, 30
19034, 1264542563.823316, 56016001, 16.633680, 0.038536, 192512, 873, 0, 1, 4999
19031, 1264542563.827176, 28527001, 16.880263, 0.044722, 192512, 1213, 0, 1, 5741
19032, 1264542563.828745, 37429001, 16.926781, 0.042942, 192512, 1072, 0, 1, 5728
19032, 1264542563.833653, 37431001, 16.931669, 0.042952, 192512, 1073, 0, 1, 5729
19033, 1264542563.854429, 46695001, 16.991445, 0.040817, 192512, 954, 0, 2, 5476
19028, 1264542563.854454, 0, 0.023976, 0.066346, 360448, 0, 5640, 5619, 30
19034, 1264542563.855213, 56020001, 16.645599, 0.038564, 192512, 874, 0, 1, 5003
19031, 1264542563.861876, 28534001, 16.894912, 0.044749, 192512, 1214, 0, 1, 5744
19032, 1264542563.870238, 37438001, 16.948098, 0.042977, 192512, 1074, 0, 1, 5733
19031, 1264542563.878074, 28537001, 16.901096, 0.044761, 192512, 1215, 0, 1, 5745
19031, 1264542563.882513, 28539001, 16.905513, 0.044778, 192512, 1216, 0, 1, 5746
19028, 1264542563.882536, 0, 0.023996, 0.066395, 360448, 0, 5645, 5624, 30
19033, 1264542563.893211, 46702001, 17.010184, 0.040850, 192512, 955, 0, 2, 5478
19034, 1264542563.898608, 56028001, 16.668540, 0.038618, 192512, 875, 0, 1, 5014
19031, 1264542563.898699, 28542001, 16.911681, 0.044794, 192512, 1217, 0, 1, 5747
19031, 1264542563.900974, 28543001, 16.913948, 0.044801, 192512, 1218, 0, 1, 5747
19033, 1264542563.908587, 46704001, 17.015542, 0.040865, 192512, 956, 0, 2, 5479
19028, 1264542563.908611, 0, 0.024016, 0.066442, 360448, 0, 5650, 5629, 30
19032, 1264542563.921896, 37447001, 16.969142, 0.043030, 192512, 1075, 0, 1, 5744
19031, 1264542563.938003, 28551001, 16.930931, 0.044826, 192512, 1219, 0, 1, 5750
19033, 1264542563.954622, 46714001, 17.041496, 0.040898, 192512, 957, 0, 2, 5482
19034, 1264542563.960399, 56041001, 16.704349, 0.038672, 192512, 876, 0, 1, 5024
19031, 1264542563.962936, 28558001, 16.945808, 0.044852, 192512, 1220, 0, 1, 5754
19028, 1264542563.962961, 0, 0.024036, 0.066494, 360448, 0, 5655, 5634, 30
19032, 1264542563.965274, 37455001, 16.988364, 0.043081, 192512, 1076, 0, 1, 5750
19033, 1264542563.969768, 46716001, 17.046623, 0.040914, 192512, 958, 0, 2, 5483
19031, 1264542563.985833, 28564001, 16.958395, 0.044883, 192512, 1221, 0, 1, 5758
19033, 1264542563.990588, 46720001, 17.057054, 0.040963, 192512, 959, 0, 2, 5492
19031, 1264542564.020536, 28570001, 16.971360, 0.044943, 192512, 1222, 0, 1, 5764
19028, 1264542564.020581, 0, 0.024060, 0.066552, 360448, 0, 5660, 5639, 30
19031, 1264542564.024793, 28572001, 16.975584, 0.044967, 192512, 1223, 0, 1, 5765
19033, 1264542564.032317, 46728001, 17.077080, 0.041029, 192512, 960, 0, 2, 5502
19032, 1264542564.036105, 37471001, 17.026575, 0.043174, 192512, 1077, 0, 1, 5761
19034, 1264542564.045725, 56056001, 16.746904, 0.038786, 192512, 877, 0, 1, 5039
19033, 1264542564.058238, 46734001, 17.092832, 0.041052, 192512, 961, 0, 2, 5505
19028, 1264542564.058264, 0, 0.024082, 0.066601, 360448, 0, 5665, 5644, 30
19034, 1264542564.061379, 56058001, 16.752498, 0.038810, 192512, 878, 0, 1, 5042
19033, 1264542564.086896, 46741001, 17.111351, 0.041092, 192512, 962, 0, 2, 5511
19031, 1264542564.091349, 28584001, 17.000639, 0.045014, 192512, 1224, 0, 1, 5772
19032, 1264542564.092809, 37482001, 17.052961, 0.043231, 192512, 1078, 0, 1, 5769
19032, 1264542564.095575, 37483001, 17.055662, 0.043248, 192512, 1079, 0, 1, 5771
19028, 1264542564.095598, 0, 0.024102, 0.066649, 360448, 0, 5670, 5649, 30
19034, 1264542564.101524, 56065001, 16.772387, 0.038859, 192512, 879, 0, 1, 5050
19034, 1264542564.107347, 56067001, 16.778140, 0.038877, 192512, 880, 0, 1, 5053
19033, 1264542564.110039, 46746001, 17.124428, 0.041120, 192512, 963, 0, 2, 5514
19032, 1264542564.128275, 37488001, 17.068227, 0.043281, 192512, 1080, 0, 1, 5775
19033, 1264542564.142760, 46752001, 17.140198, 0.041163, 192512, 964, 0, 2, 5521
19028, 1264542564.142787, 0, 0.024122, 0.066700, 360448, 0, 5675, 5654, 30
19034, 1264542564.144426, 56073001, 16.795150, 0.038903, 192512, 881, 0, 1, 5056
19031, 1264542564.149770, 28597001, 17.029065, 0.045050, 192512, 1225, 0, 1, 5777
19032, 1264542564.155650, 37494001, 17.082326, 0.043305, 192512, 1081, 0, 1, 5778
19034, 1264542564.157311, 56077001, 16.807747, 0.038928, 192512, 882, 0, 1, 5059
19031, 1264542564.169046, 28602001, 17.038906, 0.045068, 192512, 1226, 0, 1, 5779
19028, 1264542564.169070, 0, 0.024141, 0.066747, 360448, 0, 5680, 5659, 30
19034, 1264542564.191494, 56082001, 16.821782, 0.038970, 192512, 883, 0, 1, 5067
19032, 1264542564.199935, 37504001, 17.106530, 0.043335, 192512, 1082, 0, 1, 5780
19032, 1264542564.239281, 37512001, 17.125852, 0.043354, 192512, 1083, 0, 1, 5782
19033, 1264542564.243432, 46771001, 17.190342, 0.041260, 192512, 965, 0, 2, 5538
19032, 1264542564.251585, 37513001, 17.128142, 0.043366, 192512, 1084, 0, 1, 5783
19028, 1264542564.251607, 0, 0.024163, 0.066844, 360448, 0, 5685, 5664, 30
19032, 1264542564.259017, 37516001, 17.135568, 0.043373, 192512, 1085, 0, 1, 5783
19033, 1264542564.267011, 46776001, 17.203816, 0.041292, 192512, 966, 0, 2, 5543
19034, 1264542564.273982, 56097001, 16.863829, 0.039047, 192512, 884, 0, 1, 5081
19032, 1264542564.274137, 37518001, 17.140673, 0.043384, 192512, 1086, 0, 1, 5784
19034, 1264542564.276970, 56098001, 16.866775, 0.039063, 192512, 885, 0, 1, 5084
19028, 1264542564.276993, 0, 0.024182, 0.066890, 360448, 0, 5690, 5669, 30
19031, 1264542564.287266, 28629001, 17.096365, 0.045143, 192512, 1227, 0, 1, 5786
19031, 1264542564.305514, 28632001, 17.102738, 0.045161, 192512, 1228, 0, 1, 5787
19033, 1264542564.326279, 46786001, 17.229968, 0.041354, 192512, 967, 0, 2, 5554
19032, 1264542564.333599, 37530001, 17.168162, 0.043468, 192512, 1087, 0, 1, 5794
19034, 1264542564.333670, 56107001, 16.893131, 0.039121, 192512, 886, 0, 1, 5092
19028, 1264542564.333695, 0, 0.024204, 0.066943, 360448, 0, 5695, 5674, 30
19032, 1264542564.336179, 37531001, 17.170734, 0.043476, 192512, 1088, 0, 1, 5794
19034, 1264542564.352492, 56110001, 16.901864, 0.039148, 192512, 887, 0, 1, 5097
19033, 1264542564.362282, 46792001, 17.245943, 0.041389, 192512, 968, 0, 2, 5560
19031, 1264542564.369772, 28648001, 17.136949, 0.045203, 192512, 1229, 0, 1, 5790
19034, 1264542564.376677, 56115001, 16.915927, 0.039184, 192512, 888, 0, 1, 5102
19028, 1264542564.376703, 0, 0.024224, 0.066991, 360448, 0, 5700, 5679, 30
19032, 1264542564.378091, 37540001, 17.192566, 0.043504, 192512, 1089, 0, 1, 5797
19034, 1264542564.379667, 56116001, 16.918847, 0.039204, 192512, 889, 0, 1, 5105
19031, 1264542564.384024, 28650001, 17.141136, 0.045218, 192512, 1230, 0, 1, 5791
19033, 1264542564.388682, 46798001, 17.261963, 0.041426, 192512, 969, 0, 2, 5567
19032, 1264542564.395436, 37543001, 17.199894, 0.043525, 192512, 1090, 0, 1, 5798
19028, 1264542564.395461, 0, 0.024243, 0.067037, 360448, 0, 5705, 5684, 30
19032, 1264542564.402714, 37546001, 17.207190, 0.043536, 192512, 1091, 0, 1, 5798
19034, 1264542564.412318, 56121001, 16.932834, 0.039269, 192512, 890, 0, 1, 5116
19031, 1264542564.430539, 28662001, 17.166422, 0.045268, 192512, 1231, 0, 1, 5796
19032, 1264542564.435739, 37551001, 17.218967, 0.043563, 192512, 1092, 0, 1, 5801
19034, 1264542564.441523, 56124001, 16.941700, 0.039318, 192512, 891, 0, 1, 5121
19028, 1264542564.441549, 0, 0.024265, 0.067092, 360448, 0, 5710, 5689, 30
19033, 1264542564.456458, 46812001, 17.298686, 0.041539, 192512, 970, 0, 2, 5590
19033, 1264542564.459068, 46813001, 17.301264, 0.041555, 192512, 971, 0, 2, 5591
